2025-08-02 00:09:54,192.168.10.1,8889,multicast,json,"""takeoff""",TIMEOUT - Cevap gelmedi.
2025-08-02 00:10:07,192.168.10.1,8889,multicast,raw,"""takeoff""",TIMEOUT - Cevap gelmedi.
2025-08-02 00:10:10,192.168.10.1,8889,multicast,raw,"""takeoff""",TIMEOUT - Cevap gelmedi.
2025-08-02 00:10:13,192.168.10.1,8889,multicast,raw,"""takeoff""",TIMEOUT - Cevap gelmedi.
2025-08-02 00:10:16,192.168.10.1,8889,multicast,raw,"""takeoff""",TIMEOUT - Cevap gelmedi.
2025-08-02 00:10:19,192.168.10.1,8889,multicast,raw,"""takeoff""",TIMEOUT - Cevap gelmedi.
2025-08-02 00:10:24,192.168.10.1,8889,single,raw,takeoff,TIMEOUT - Cevap gelmedi.
